Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1142,60,RL,80.0,10304,Pave,,IR1,Lvl,AllPub,CulDSac,3,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,0,0,CBlock,0,0,1.0,5.0,381,1.0,0,399,780,GasA,0,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,0,9,8,1,0,Attchd,1976.0,1.0,2,484,0,0,2,448,96,0,0,0,0,0,0,,0,10,2009,WD,Normal,12.193498926601634
1143,60,RL,77.0,9965,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,0,0,PConc,0,0,4.0,6.0,1150,1.0,0,316,1466,GasA,0,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,0,11,8,1,0,BuiltIn,2006.0,2.0,3,1052,0,0,2,125,144,0,0,0,0,0,0,,0,4,2007,New,Partial,12.959540872420414
1144,20,RL,71.0,9000,Pave,,Reg,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,,0.0,0,0,CBlock,0,0,1.0,6.0,288,1.0,0,718,1006,GasA,0,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,0,5,8,0,0,,0.0,None,0,0,0,0,2,0,24,0,0,0,0,0,0,,0,7,2008,WD,Normal,11.289794413577894
1145,190,RL,60.0,12180,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,4.0,348,1.0,0,324,672,Grav,0,N,FuseA,672,252,0,924,1,0,1,0,2,1,0,5,8,0,0,Detchd,1941.0,1.0,1,280,0,0,2,0,0,0,0,0,0,0,3,,0,7,2010,WD,Normal,11.289794413577894
1146,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,1042,1042,GasA,0,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,0,8,8,1,0,Detchd,1928.0,1.0,1,225,0,0,2,0,0,0,0,0,0,0,0,,0,8,2006,WD,Family,11.91170829631447
1147,20,RL,66.5,11200,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,0,0,CBlock,0,0,1.0,6.0,1258,1.0,0,40,1298,GasA,0,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,0,5,8,1,0,Attchd,1985.0,1.0,2,403,0,0,2,165,26,0,0,0,0,0,0,,0,5,2006,WD,Normal,12.100717685412471
1148,70,RL,75.0,12000,Pave,,Reg,Bnk,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,3.0,275,1.0,0,429,704,GasA,0,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,0,7,8,1,0,Attchd,1941.0,1.0,1,234,0,0,2,0,0,0,0,0,0,0,0,,0,7,2009,WD,Normal,12.069685751267224
1149,50,RM,60.0,5700,Pave,,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,572,572,GasA,0,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,0,5,8,1,0,Detchd,1982.0,1.0,1,288,0,0,2,0,0,176,0,0,0,0,0,,0,8,2008,WD,Normal,11.669082701743504
1150,70,RM,50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,5.0,624,1.0,0,26,650,GasA,0,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,0,7,8,0,0,Detchd,1930.0,1.0,2,324,0,0,2,0,0,0,0,0,0,0,0,,0,7,2009,WD,Normal,11.870606902224589
1151,20,RL,57.0,8280,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,932,932,GasA,0,Y,FuseA,932,0,0,932,0,0,1,0,2,1,0,4,8,1,0,Attchd,1950.0,1.0,1,306,0,0,2,0,0,214,0,0,0,0,4,,0,11,2007,WD,Normal,11.728044909070784
1152,20,RL,134.0,17755,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,0,0,CBlock,0,0,1.0,4.0,176,1.0,0,1290,1466,GasA,0,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,0,6,8,2,0,Attchd,1959.0,3.0,2,528,0,0,2,0,140,0,0,100,0,0,0,,0,11,2006,WD,Normal,11.917730355182512
1153,20,RL,90.0,14115,Pave,,IR1,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,,0.0,0,0,PConc,0,0,1.0,5.0,296,6.0,547,230,1073,GasA,0,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,0,6,8,1,0,Attchd,1956.0,3.0,2,470,0,0,2,0,0,280,0,0,0,0,0,,0,7,2006,WD,Abnorml,12.345838935721968
1154,30,RM,60.0,5890,Pave,,Reg,Lvl,AllPub,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,3.0,5.0,538,1.0,0,278,816,GasA,0,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,0,5,8,0,0,Detchd,2002.0,1.0,1,432,0,0,2,0,0,96,0,0,0,0,0,,0,6,2008,WD,Normal,11.6994133306336
1155,60,RL,73.0,13700,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,0,0,CBlock,0,0,4.0,5.0,454,1.0,0,410,864,GasA,0,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,0,8,8,2,0,Attchd,1965.0,1.0,2,492,0,0,2,60,84,0,0,273,0,0,4,,0,5,2008,WD,Normal,12.215037342290756
1156,20,RL,90.0,10768,Pave,,IR1,Lvl,AllPub,Corner,3,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,4.0,5.0,1157,1.0,0,280,1437,GasA,0,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,0,6,8,1,0,Attchd,1976.0,2.0,2,528,0,0,2,0,21,0,0,180,0,0,0,,0,7,2007,WD,Normal,12.292254928916668
1157,80,RL,85.0,9350,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,,0.0,0,0,PConc,0,0,4.0,5.0,633,1.0,0,586,1219,GasA,0,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,0,6,8,1,0,Attchd,1965.0,2.0,2,502,0,0,2,0,92,0,96,0,0,0,3,,0,10,2008,WD,Normal,12.100161978566868
1158,120,RL,34.0,5001,Pave,,IR1,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,0,0,PConc,0,0,1.0,6.0,904,1.0,0,410,1314,GasA,0,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,0,6,8,1,0,Attchd,2008.0,2.0,2,626,0,0,2,172,62,0,0,0,0,0,0,,0,7,2009,WD,Normal,12.345838935721968
1159,20,RL,92.0,11932,Pave,,Reg,Lvl,AllPub,FR2,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1580,1580,GasA,0,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,0,7,8,0,0,Attchd,2008.0,2.0,3,830,0,0,2,0,24,0,0,0,0,0,0,,0,6,2008,ConLD,Partial,12.367889578686164
1160,60,RL,76.0,9120,Pave,,Reg,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,0,0,CBlock,0,0,1.0,5.0,442,1.0,0,459,901,GasA,0,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,0,8,8,1,0,Attchd,1974.0,2.0,2,540,0,0,2,0,69,0,0,0,0,0,0,,0,7,2008,WD,Normal,12.128116509451258
1161,160,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,0,0,CBlock,0,0,1.0,5.0,311,1.0,0,544,855,GasA,0,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,0,7,8,1,0,Attchd,1978.0,1.0,2,440,0,0,2,26,0,0,0,0,0,0,0,,0,7,2010,WD,Normal,11.891368749982083
1162,20,RL,74.0,14778,Pave,,IR1,Low,AllPub,CulDSac,3,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,0,0,CBlock,0,0,1.0,4.0,728,1.0,0,568,1296,GasA,0,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,0,7,8,1,0,Detchd,1993.0,1.0,2,924,0,0,2,108,0,0,216,0,0,0,0,,0,11,2008,WD,Normal,12.319405795112926
1163,20,RL,109.0,8724,Pave,,Reg,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,1.0,4.0,492,1.0,0,402,894,GasA,0,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,0,5,8,1,0,Attchd,1968.0,3.0,2,450,0,0,2,0,0,0,0,0,0,0,0,,0,5,2007,WD,Normal,11.767575435251748
1164,90,RL,60.0,12900,Pave,,Reg,Lvl,AllPub,Inside,3,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,3.0,6.0,1198,1.0,0,0,1198,GasA,0,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,0,6,8,0,0,CarPort,1969.0,1.0,2,400,0,0,2,120,0,0,0,0,0,0,0,,0,1,2008,WD,Alloca,11.59873612138334
1165,80,RL,68.0,16157,Pave,,IR1,Lvl,AllPub,FR2,3,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,,0.0,0,0,PConc,0,0,4.0,5.0,680,3.0,391,289,1360,GasA,0,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,0,5,8,1,0,Attchd,1978.0,1.0,2,588,0,0,2,168,180,0,0,0,0,0,0,,0,6,2007,WD,Normal,12.175618592671356
1166,20,RL,79.0,9541,Pave,,IR1,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1502,1502,GasA,0,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,0,7,8,0,0,Attchd,2009.0,2.0,2,644,0,0,2,0,114,0,0,0,0,0,0,,0,9,2009,New,Partial,12.359527368950229
1167,20,RL,64.0,10475,Pave,,IR1,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,1694,1694,GasA,0,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,0,7,8,0,0,Attchd,2008.0,2.0,3,776,0,0,2,160,33,0,0,0,0,0,0,,0,2,2010,WD,Normal,12.41044511731981
1168,60,RL,58.0,10852,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,6.0,786,1.0,0,173,959,GasA,0,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,0,7,8,1,0,Attchd,2000.0,3.0,2,472,0,0,2,0,38,0,0,0,0,0,0,,0,2,2006,WD,Normal,12.06105265381003
1169,70,RL,120.0,13728,Pave,,Reg,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,,0.0,0,0,CBlock,0,0,1.0,3.0,626,1.0,0,501,1127,GasA,0,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,0,7,8,2,0,Basment,1935.0,1.0,2,540,0,0,2,0,0,0,0,90,0,0,0,,0,7,2008,WD,Normal,12.367345048436391
1170,60,RL,118.0,35760,Pave,,IR1,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,0,0,PConc,0,0,4.0,6.0,1387,1.0,0,543,1930,GasA,0,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,0,10,8,1,0,Attchd,1995.0,3.0,3,807,0,0,2,361,76,0,0,0,0,0,0,,0,7,2006,WD,Normal,13.34550852871726
1171,80,RL,76.0,9880,Pave,,Reg,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,3.0,5.0,522,1.0,0,574,1096,GasA,0,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,0,6,8,1,0,Attchd,1977.0,3.0,1,358,0,0,2,203,0,0,0,0,576,0,4,,0,7,2008,WD,Normal,12.049424683420916
1172,20,RL,76.0,9120,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,5.0,662,1.0,0,599,1261,GasA,0,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,0,6,8,1,0,Attchd,1958.0,2.0,2,433,0,0,2,0,0,0,0,288,0,0,0,Shed,1400,11,2008,WD,Normal,12.001511614739403
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,625,625,GasA,0,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,0,5,8,0,0,Detchd,2006.0,3.0,2,625,0,0,2,0,54,0,0,0,0,0,0,,0,3,2008,WD,Normal,12.05467400868968
1174,50,RL,138.0,18030,Pave,,IR1,Bnk,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,3.0,152,4.0,469,977,1598,GasA,0,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,0,12,4,1,0,,0.0,None,0,0,0,0,2,122,0,0,0,0,0,0,3,,0,3,2007,WD,Normal,12.208574513247497
1175,70,RL,80.0,16560,Pave,,IR1,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,3.0,503,1.0,0,449,952,GasA,0,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,0,9,8,1,0,Detchd,1932.0,1.0,2,360,0,0,2,0,0,0,0,0,0,0,0,,0,7,2006,WD,Normal,12.384223015005311
1176,50,RL,85.0,10678,Pave,,Reg,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,0,0,PConc,0,0,1.0,6.0,700,1.0,0,983,1683,GasA,0,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,0,9,8,1,0,Attchd,1992.0,3.0,2,541,0,0,2,0,33,0,0,0,0,0,0,,0,4,2007,WD,Normal,12.560247968016562
1177,20,RL,37.0,6951,Pave,,IR1,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,,0.0,0,0,CBlock,0,0,1.0,5.0,658,1.0,0,218,876,GasA,0,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,0,5,8,0,0,Attchd,1984.0,1.0,1,264,0,0,2,362,0,0,0,0,0,0,3,,0,10,2008,WD,Normal,11.691080018519528
1178,50,RM,60.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,3.0,468,1.0,0,350,818,GasA,0,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,0,5,8,0,0,Detchd,1926.0,1.0,1,210,0,0,0,0,0,116,0,0,0,0,0,,0,12,2009,WD,Normal,11.652696102959752
1179,50,RL,54.0,7681,Pave,,IR1,Lvl,AllPub,FR2,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,731,731,GasA,0,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,0,7,8,1,0,Detchd,1921.0,1.0,1,186,0,0,2,192,0,102,0,0,0,0,0,,0,7,2009,WD,Normal,11.950541482162045
1180,20,RL,77.0,8335,Pave,,Reg,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,Slab,0,0,None,None,0,None,0,0,0,GasA,0,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,0,5,6,1,0,,0.0,None,0,0,0,0,0,0,36,190,0,0,0,0,0,,0,4,2006,WD,Normal,11.440365524765756
1181,60,RL,85.0,11170,Pave,,IR2,Lvl,AllPub,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,Wood,0,0,1.0,2.0,1216,1.0,0,0,1216,GasA,0,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,0,8,8,0,0,Attchd,1990.0,3.0,2,693,0,0,2,0,0,0,0,0,0,0,4,,0,4,2006,WD,Normal,12.429220196836384
1182,120,RM,64.0,5587,Pave,,IR1,HLS,AllPub,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,0,0,PConc,0,0,4.0,6.0,1480,1.0,0,120,1600,GasA,0,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,0,5,8,1,0,Attchd,2008.0,3.0,2,482,0,0,2,162,53,0,153,0,0,0,0,,0,11,2008,New,Partial,12.880294363972055
1183,60,RL,160.0,15623,Pave,,IR1,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,,0.0,0,0,PConc,0,0,3.0,6.0,2096,1.0,0,300,2396,GasA,0,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,0,10,8,2,0,Attchd,1996.0,3.0,3,813,0,0,2,171,78,0,0,0,555,0,3,,0,7,2007,WD,Abnorml,13.521140839642674
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,,0.0,0,0,BrkTil,0,0,1.0,3.0,821,1.0,0,299,1120,GasA,0,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,0,5,8,1,0,Detchd,1970.0,1.0,2,720,0,0,2,229,0,0,0,0,0,0,0,,0,6,2006,WD,Normal,11.695255355062796
1185,20,RL,50.0,35133,Grvl,,Reg,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,0,0,CBlock,0,0,4.0,3.0,1159,1.0,0,413,1572,GasA,0,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,0,5,8,2,0,2Types,1963.0,2.0,3,995,0,0,2,0,263,0,0,263,0,0,0,,0,5,2007,WD,Normal,12.137263685701864
1186,50,RL,60.0,9738,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,0,0,BrkTil,0,0,1.0,4.0,392,1.0,0,392,784,GasA,0,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,0,7,8,0,0,Attchd,1965.0,1.0,1,392,0,0,2,0,0,236,0,0,0,0,0,,0,3,2006,WD,Normal,11.560772327227417
1187,190,RL,107.0,10615,Pave,,IR1,Bnk,AllPub,Corner,2,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,2.0,4.0,440,1.0,0,538,978,GasA,0,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,0,7,8,0,0,CarPort,1920.0,1.0,2,420,0,0,2,0,74,0,0,0,0,0,0,,0,8,2009,WD,Abnorml,11.461642696843066
1188,20,RL,89.0,12461,Pave,,Reg,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,,0.0,0,0,PConc,0,0,1.0,6.0,1456,1.0,0,168,1624,GasA,0,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,0,5,8,1,0,Attchd,1994.0,2.0,3,757,0,0,2,0,114,192,0,0,0,0,4,,0,7,2006,WD,Normal,12.476103599529845
1189,60,RL,68.0,8935,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,831,831,GasA,0,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,0,7,8,0,0,Attchd,2002.0,2.0,2,493,0,0,2,144,68,0,0,0,0,0,0,,0,7,2009,WD,Normal,12.180759965737863
1190,60,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,994,994,GasA,0,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,0,7,8,1,0,Attchd,1999.0,3.0,2,442,0,0,2,140,60,0,0,0,0,0,0,,0,6,2010,WD,Normal,12.149507585033072
1191,190,RL,73.0,32463,Pave,,Reg,Low,AllPub,Inside,2,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,0,0,CBlock,0,0,3.0,4.0,1159,1.0,0,90,1249,GasA,0,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,0,7,8,1,0,2Types,1975.0,3.0,4,1356,0,0,2,439,0,0,0,0,0,0,0,,0,3,2007,WD,Normal,12.031725210748633
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,776,776,GasA,0,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,0,5,8,0,0,Detchd,1999.0,1.0,2,492,0,0,2,206,0,0,0,0,0,0,0,,0,11,2007,WD,Normal,12.066816325306588
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,2.0,1.0,0,1.0,0,702,702,GasA,0,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,0,6,8,0,0,Detchd,1925.0,1.0,1,250,0,0,1,0,0,84,0,0,0,0,2,,0,7,2007,WD,Normal,11.736077016252436
1194,120,RM,73.0,4500,Pave,,Reg,Lvl,AllPub,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,0,0,PConc,0,0,1.0,6.0,883,1.0,0,341,1224,GasA,0,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,0,5,8,0,0,Attchd,1999.0,3.0,2,402,0,0,2,0,304,0,0,0,0,0,0,,0,6,2009,WD,Normal,12.013706813470414
1195,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,0,0,CBlock,0,0,1.0,5.0,371,1.0,0,292,663,GasA,0,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,0,7,8,0,0,Attchd,1969.0,3.0,1,299,0,0,2,379,36,0,0,0,0,0,3,,0,3,2010,WD,Normal,11.970356641103
1196,60,RL,51.0,8029,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,728,728,GasA,0,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,0,8,8,0,0,Attchd,2005.0,3.0,2,400,0,0,2,100,24,0,0,0,0,0,0,,0,7,2008,WD,Normal,12.07824495582233
